name,brand,category,description,image_url,rating,review_count
OPI GelColor Soak-Off Gel Lacquer Mini GCN51B / 0.25oz - Let Me Bayou a Drink,OPI,Premium Beauty > Premium Makeup > Premium Nail Polish & Care > Premium Nail Polish,,https://i5.walmartimages.com/asr/4aa99d17-1647-4b93-8010-ffd5c4e75586_1.78de331784686725733b5756ecadc51e.jpeg,0.0,0.0
"PUR Chateau Cheek Stain, Peach Bellini",PUR,Premium Beauty > Premium Makeup > Premium Face > Premium Blush,,https://i5.walmartimages.com/asr/2b2918ad-6065-42c2-a4d9-45e80485b5ec.27bf65be8b3a6f860578d9ee07c29284.jpeg | https://i5.walmartimages.com/asr/d7381e94-5df9-475e-a6e5-48484e50d676_1.524574c392112dd81aed0e92144cb329.jpeg,0.0,0.0
"Clairol Professional Liquicolor 4A/46D Light Cool Brown, 2 oz (Pack of 3)",Clairol Professional,Beauty > Hair Care > Hair Color > Permanent Hair Color,"Free Shipping Pack of 3 Pack of 3 for the UPC: 381519048456 Your favorite permanent color, Miss Clairol, is now Clairol Professional Liquicolor Permanente. Same shade results. Delivers the 4 signs of healthy-looking color: deep conditioning, reflective shine, multi-dimensional shades and long-lasting results.  SOY4PLEX conditions the entire hair inside and out. It smoothes the outer layer and penetrates the cortex to deliver deep conditioning that you can really feel.",https://i5.walmartimages.com/asr/5b68c425-d615-487e-89bb-ae3e23e65e12_1.8a0cd0c4ae63ba904b2daa63a5e76ceb.jpeg,0.0,0.0
"(3 pack) Dr Teals Exfoliate & Renew with Eucalyptus & Spearmint Epsom Salt Body Scrub, 16 oz",Dr Teal's,Personal Care > Bath & Body > Body Scrubs & Exfoliators,"Dr Teals Eucalyptus & Spearmint Epsom Salt Body Scrub is formulated with Pure Epsom Salt, Natural Essential Oils and Minerals to gently exfoliate skin and soothe the senses. Enriched with Shea Butter and Jojoba Oil to leave skin moisturized. Product Features Exfoliate to reveal smooth, soft skin Not tested on animals",https://i5.walmartimages.com/asr/27290c9c-55ae-4522-9edf-9390d63daef7_1.c96a7db51442b9bd2056ad994dc3664e.jpeg | https://i5.walmartimages.com/asr/70fa664d-daf7-41c9-a1f1-9dcd6e8c9237_1.bbd5e0f7a168b9defccc9d231867dcb4.jpeg | https://i5.walmartimages.com/asr/f2478196-cffc-49bd-92c5-dd0a1ba6b78a_2.1ca5bd980272f68c24c4cc7a0bbc3049.png | https://i5.walmartimages.com/asr/f134d9c5-3778-43a5-95d3-6c171b97cf49_2.903c7bae9b7ad2bd3d3e272209eeafd6.png | https://i5.walmartimages.com/asr/b2f75943-8322-4e3c-a633-189edf79d268_1.c4c4fd08f352bd6e59367703b33bae0b.jpeg | https://i5.walmartimages.com/asr/90e8bd03-fa5d-43d3-8022-098c627fae1e_2.abca79bf4e0324be97b41a2efa497ece.png | https://i5.walmartimages.com/asr/0ed79868-9571-4920-81ef-a388bbe5423a_2.8714bdb70c7b39bb35c786a3efc24ea6.png,4.6,24.0
"Poo~Pourri Shoe Odor Eliminator Spray, 2oz",Poo~Pourri,Household Essentials > Air Fresheners > Bathroom Air Fresheners > All Bathroom Air Fresheners,"Poo~Pourri Shoe Odor Eliminator works on any stinky, sweaty fabric. Basically, if you sweat in it, you can use Shoe Odor Eliminator on it! Works on hockey skates, gym bags, sports equipment, yoga mats, police and tactical vests and more!Poo~Pourri Shoe Odor Eliminator Spray, 2oz",https://i5.walmartimages.com/asr/954a6822-e67b-4933-8e39-0b852c115db2_1.98a6e0ac391adcc947ef25bbd120c106.jpeg | https://i5.walmartimages.com/asr/21efc28b-a0fd-41b6-b93f-15083ce2217f_1.d9435149563b3cabca0ce11458cd6d09.jpeg | https://i5.walmartimages.com/asr/73023206-0c64-48e1-b0f3-e11a8a98cd79_2.11452f9c9a66c04c2bbe51c01b0131de.jpeg | https://i5.walmartimages.com/asr/0e3ae66d-20b5-4d3e-9bb0-1b643d5bd140_2.7d9e4b0a2978f4566e331eaffa4bd9a6.jpeg | https://i5.walmartimages.com/asr/dbbf4bb1-8571-41b4-80f6-7b84f64852e7_1.6d69071b741fb45d8b6865cf8007b1d6.jpeg,0.0,38.0
"Rayovac High Energy Alkaline, C Batteries, 12 Count",Rayovac,Household Essentials > Batteries > C Batteries,"These C Alkaline Batteries are ideal for high use devices including toys, flashlights, stereos and more. Plus, theyâ€™re designed to prevent damaging battery leaks and tested twice prior to shipment to ensure reliability. Rayovac High Energy C Alkaline Batteries are long lasting, guaranteed â€“ plain and simple or your money back*. *Money Back Performance Guarantee: Visit www.RAYOVAC.com/MBG for details. C Batteries, 12 Pack of High Energy Alkaline Batteries Ideal for High Use C Battery Devices â€“ Toys, Flashlights, Stereos & More Designed to Prevent Damaging Battery Leaks & Tested Twice Prior to Shipment Rayovac C Batteries Hold Power Up to 10 Years in Storage",https://i5.walmartimages.com/asr/b233c39d-5049-4a9f-8256-eb46cacccea7_2.780a7ed75648c2ab76508e78fbaae62f.jpeg | https://i5.walmartimages.com/asr/2c84cf7f-e0e0-446b-8d21-85f7cb58df74_2.28341a2f5d1b14458220bc0463c6ad86.jpeg | https://i5.walmartimages.com/asr/a30ff10c-4711-4a04-9775-4ba9421d1788_1.86acbdf5a16feaca9d581f8f1065123e.jpeg | https://i5.walmartimages.com/asr/cea95fcd-5007-4b40-a004-118587fbc35b_1.2a65a165742be863aac80b822bc39677.jpeg | https://i5.walmartimages.com/asr/2ffa7cb3-8fb7-4624-9427-e93e84e92fbf_1.317335876dc5abbc9162ea1cd1200fd5.jpeg | https://i5.walmartimages.com/asr/83259353-1c97-4216-9547-f6e6daafbc30_1.3607076440ae892584ab62c781607086.jpeg | https://i5.walmartimages.com/asr/aa9f6db8-d0e1-4b1d-a762-77bfa4bf977f_1.5b5c1d5e2b006f45ce26e84b454a69ef.jpeg | https://i5.walmartimages.com/asr/6bd64c96-aa98-4960-a5d0-036c85439b02_1.33de2b72ca2c3e65cdb5ad55cd9d4ca7.jpeg,4.5,18.0
Egyptian Magic All Purpose Skin Cream Travel Size 0.25 oz,Egyptian Magic,Personal Care > Bath & Body > Body Lotions & Creams,"Our Mission is to continually provide a professional skin care product, with multiple purposes, to treat and nurture skin with natures most effective healing ingredients, so our clients can feel and look beautiful using a 100% Natural Product.Kamitian folklore tells us that this may in fact be the exact formula for a legendary skin cream found in ancient Egyptian tombs.Egyptian Magic is legendary among celebrities, the fashion industry, even doctors and hospitals. This luxurious cream with moisturizing and nourishing properties is sold through upscale health food stores, perfumeries, homeopathic pharmacies, and estheticians all across the globe. In addition gynecologists, plastic surgeons, homeopathic physicians, chiropractors from all over the world sell Egyptian Magic All-Purpose Skin Cream at their practices. With that support, Egyptian Magic has grown exclusively through word-of-mouth to be one of the most popular and widely endorsed skin creams in the world.​For more than 20 years we have been blending these ingredients using our unique, proprietary process based on a formula that was created thousands of years ago in the land of the Pharaohs.Plus, its CRUELTY FREE! No additives, preservatives, fragrances, chemicals nor parabens, GMO ingredients, and is NOT tested on animals.Every jar of Egyptian Magic is hand crafted by our company in the United States. Our manufacturing team is a part of every step of the labor intensive process in our own facilities in Texas.Egyptian Magic All Purpose Skin Cream Travel Size 0.25 oz",https://i5.walmartimages.com/asr/1c123d93-1d87-4227-aecb-253e7624a4e5_1.b786557fb66a57d39234df1c243170a4.jpeg,0.0,0.0
"Prevail Mens Overnight Absorbency Incontinence Underwear, S-M, 18 Count",Prevail,Personal Care > Incontinence > Incontinence Underwear,"Live your life to the fullest with discreet, trusted incontinence protection. Prevail for Men Overnight Underwear provides superior protection with higher absorbency and faster absorption for heavier incontinence episodes or extended wear. Prevail features the Dri-Fit system which promotes skin health and helps reduce skin discomfort through a unique combination of cotton-enhanced* and synthetic fibers, which help keep you 5X drier than other leading brands**. Designed for maximum leakage protection, Prevail Underwear features Comfort-Shape Plus with gentle elastics that shape to your body for a more comfortable and discreet fit than standard adult diapers with the look and feel of everyday underwear. The cloth-like outer cover is soft and comfortable for all-day wear while ventilated waist panels allow air to pass through, reducing heat buildup and promoting healthy skin. Each product is constructed with a discreet core technology that allows for thinner, highly-absorbent material that enables the user to move more freely and confidently. Each Prevail incontinence product features a proprietary Quick Wick layer of material with MaxSoft Technology that provides advanced softness with rapid liquid absorption for optimal product performance. The small / medium size fits waist sizes 28 to 40 inches for a snug and comfortable fit. You may be able to use funds from your Flexible Spending Account (FSA) to buy Prevail products. Confirm your coverage with your FSA plan administrator before purchasing. FSA plans are not available in Canada. Prevail adult care products are manufactured with attention to quality, safety, and sustainability by First Quality, a family-owned company. *Seal of Cotton and cotton enhanced TM are trademarks of Cotton Incorporated. The top sheet of this product contains minimum 15% cotton. **Based on rewet testing of the leading protective underwear brands.Provides superior protection with higher absorbency and faster absorption for heavier incontinence episodes or extended wear; Comfortable and easy to use; Cotton enhanced surface wicks away moisture to help your skin stay dry; Odor Guard technology provides up to 8 hours of odor protection; Gentle elastics and a contoured core shape to your body for a comfortable fit; Dri-Fit? system promotes skin health and helps reduce skin discomfort; Combination of cotton-enhanced? and synthetic fibers helps keep you 5X drier than other leading brands (*based on rewet testing of the leading protective underwear brands); The small / medium size fits waist sizes 28 to 40 inches; You may be able to use funds from your Flexible Spending Account (FSA) to buy Prevail products",https://i5.walmartimages.com/asr/dd4e9edb-dab2-4cee-9b7c-ad0c9c8eb945.0fb7379b53f13396da9bc9fa05aff038.jpeg | https://i5.walmartimages.com/asr/7f0788f3-d046-47ba-bae4-36d4b377c45c_1.3be11f29c538a25297512362ee2f3f8c.jpeg | https://i5.walmartimages.com/asr/2338c786-a4b2-4dc2-b674-10c559e71a92_1.2657f40bd4fe889b8db81302d1472b15.jpeg | https://i5.walmartimages.com/asr/f6b38d90-e99a-4fbb-9b5d-9c4e807b7a0c_1.80fc149f0534ead39ef2c845f9943df2.jpeg | https://i5.walmartimages.com/asr/bcfad89d-5e69-42eb-812d-f355f7d58b83_1.4d001331201d671e312c2d40f76e3edf.jpeg | https://i5.walmartimages.com/asr/daa383a0-319f-4c03-a383-9eae4c97147b_1.521b7524e753f4ebad3b19a7060e5e09.jpeg | https://i5.walmartimages.com/asr/b95d4dfa-3fda-4477-bc49-70003716f4fe_1.167451936e01f8a4be891db35e2384b6.jpeg,4.3,3.0
TRESemme Curl Care Flawless Curls Extra Hold Mousse 10.50 oz (Pack of 3),TRESemmé,Beauty > Hair Care > Hair Styling Products > Tresemme Styling Products,"Free Shipping Pack of 3 Pack of 3 for the UPC: 022400623665 Professional. Affordable.MousseAlberto-CulvActive Ingredients:Water (Aqua); Isobutane; Hydrofluorocarbon 152A; VP/VA Copolymer; Polyquaternium-11; Propane; Polyquaternium-4; PVP; Polyquaternium-7; Cyclopentasiloxane; Cyclohexasiloxane; Polysorbate 20; Olealkonium Chloride; Cocamidopropyl Betaine; PPG-12-PEG-50 Lanolin; PPG-9 Diethylmonium Chloride; Glycerin; Gelatin/Keratin Amino Acids/Lysine Hydroxypropyltrimonium Chloride; Propylene Glycol; Sorbitol; Sodium Benzoate; Fragrance (Parfum)Professional Styling Tips: Shake can well and dispense foam into hand. Work evenly through damp hair. Either air dry or blow dry with diffuser. To lock in curls, finish with Curl and Scrunch hair spray.Uses:Professional Formula: Alcohol free, extra hold styling foam. Humidity resistant formula. Professional Results: Boosts curls without heaviness or stickiness. Long-lasting frizz control to enhance and define curls. This product contains a maximum of 6% VOCS. This product is not tested on animals.FLAMMABLE. DO NOT USE PRODUCT NEAR FIRE, FLAME OR SPARKS. DO NOT SMOKE UNTIL HAIR IS THOROUGHLY DRY. CONTENTS UNDER PRESSURE. DO NOT PUNCTURE, INCINERATE OR CRUSH. DO NOT EXPOSE TO HEAT OR STORE AT TEMPERATURES ABOVE 120 DEGREES F (49 DEGREES C) AS CAN MAY BURST. DO NOT USE IF SPRAY NOZZLE IS MISSING OR DEFECTIVE. KEEP OUT OF REACH OF CHILDREN. USE ONLY AS DIRECTED. AVOID SPRAYING IN EYES. INTENTIONAL MISUSE BY DELIBERATELY CONCENTRATING AND INHALING THE CONTENTS CAN BE HARMFUL OR FATAL.",https://i5.walmartimages.com/asr/7bf3f5a4-9ed2-4237-bc01-c960d81d59e0_1.ae96571661633bce2ede1e24e50b9b33.jpeg,4.4,177.0
"NARS Velvet Matte Lip Pencil, Endangered Red",NARS,Premium Beauty > Premium Makeup > Premium Lips > Premium Lip Liner,,https://i5.walmartimages.com/asr/44271b01-c56e-40a9-9f42-bd667c961714.bbcbb74f186ea8d60c67f0c946cc27d6.jpeg,0.0,0.0
(6 Pack) Aquaphor Lip Repair .35 fl. oz. Carded Pack,Aquaphor,Health > Lip Care > Aquaphor,"Enjoy the soothing relief of Aquaphor Lip Repair in a 0.35-oz container. It comes from a dermatologist-recommended lip care brand and is formulated with nourishing vitamins, shea butter and soothing chamomile essence for soft and luscious lips. Aquaphor Lip Repair immediate relief is both preservative and fragrance-free, and it is proven to relieve dryness and soothe chapped, cracked lips. It is designed to seal in moisture and is even specially formulated for use on sensitive lips. The dry lip repair is available in a conveniently sized container that can easily fit into a purse or pocket for on-the-go use, and it has a small applicator tip. It works well for everyday use and is ideal for use in arid or cold environments. Aquaphor Lip Repair, 0.35 oz: No. 1 dermatologist-recommended lip care brand Proven to relieve dryness and soothe chapped, cracked lips Seals in moisture Formulated with nourishing vitamins, shea butter and chamomile essence for soft lips Specially formulated for sensitive lips Can easily fit into a purse or pocket when not in use Applicator tip for your convenience Ideal for use in dry or cold environments Works well for everyday use Dry lip repair available in a 0.35-fl oz tube",https://i5.walmartimages.com/asr/fa94456c-3dff-44df-a15f-ea7fa76b71f2_1.f1ba14865076677ab7de16b73af4999e.jpeg | https://i5.walmartimages.com/asr/ff7a4a31-a324-4aa8-9148-25f371950d92_1.be995c9498b40c0aed11ca32e1ed1110.jpeg,4.7,1710.0
Swanson Royal Jelly Propolis Complex 60 Caps,Swanson,Health > Superfoods & Cleanses > Superfoods > Natural Alternatives,"Swanson Ultra Royal Jelly Propolis Complex is aone-of-a-kind immune support formula that combines Bee propolis, royal jelly and Bee pollenandmdash;three unique substances, each with its own benefits for the body. One-of-a-kind immune system booster Combines the properties of Bee pollen, Bee propolis and royal jelly Guaranteed to deliver 6% HDA concentration 100% MONEY BACK GUARANTEE - Our products reflect our commitment to giving you the best quality and service at the best price. We guarantee that every product you purchase is made from the purest, freshest nutrients and meets the highest quality standards. If you arent completely satisfied with any product(s) purchased within the last 30 days, simply return the unused portion to us for a full refund. Per GMP guidelines set forth by the FDA, most products are formulated for 24 months from the date of manufacture. Liquids and probiotics are formulated for 12 months.",https://i5.walmartimages.com/asr/7a2c458e-2406-42a9-b8bc-c05559a27d21.6efcacd160a151f7c077b5c3c991e041.jpeg | https://i5.walmartimages.com/asr/6c12ca1a-1a78-4d4d-a279-7cdbea313e39.bcc66734b39b9b13bad74142d1c88f40.jpeg,4.2,5.0
"e.l.f. Day to Night Lipstick Duo, Need It Nudes",e.l.f. Cosmetics,Beauty > Makeup > Lip Makeup > Lip Makeup Brands > e.l.f. Lip Makeup,"e.l.f. Day to Night Lipstick Duo is a dual-ended lipstick that conveniently has a beautiful soft shade for day and a bolder shade for night. The velvety satin formula is enriched with Shea, and Vitamins A, C, and E to help nourish and hydrate. Proud to be 100% vegan and cruelty-free, worldwide. Because kindness is chic. Dual-ended lipstick A soft shade for day, and a bolder shade for night Satin formula Infused with Shea, Vitamins A, C, and E to nourish and hydrate lips 100% Vegan and Cruelty-Free",https://i5.walmartimages.com/asr/9c17d9b0-35da-4e9d-94fb-385583fc634a_1.e8c5165b89980a70a80fccc1614d7208.jpeg | https://i5.walmartimages.com/asr/3ef40987-2a99-4784-83fc-7c87e48960d0_1.550079b56355467606783c74ec8fc184.jpeg | https://i5.walmartimages.com/asr/726f622e-10c1-488a-8e59-7c0b5ccefa66_1.1fe061d00055f0b8e6b8a5e05ac4a675.jpeg,4.2,271.0
